"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
152,"宅地(土地)","商業地","38201","愛媛県","松山市","樽味","勝山町","21",4500000,"140000","","105",42000,"不整形","22.0","","","","","","北西","市道",16.0,"第１種住居地域",60,200,"2020年第３四半期","","関係者間取引"
153,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","樽味","勝山町","20",49000000,"","","135",,"正方形","11.8","","令和3年","木造","住宅","住宅","北","私道",4.5,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
154,"宅地(土地)","住宅地","38201","愛媛県","松山市","樽味","道後公園","19",18000000,"370000","","160",110000,"ほぼ整形","","","","","","住宅","南","私道",4.6,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
155,"宅地(土地)","住宅地","38201","愛媛県","松山市","樽味","道後公園","18",15000000,"380000","","130",120000,"長方形","10.3","","","","","住宅","南","道路",4.5,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
156,"宅地(土地)","住宅地","38201","愛媛県","松山市","樽味","道後公園","19",20000000,"410000","","160",130000,"不整形","15.8","","","","","住宅","南","私道",4.5,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
157,"中古マンション等","","38201","愛媛県","松山市","千舟町","南堀端","4",30000000,"","３ＬＤＫ","80",,"","","","平成27年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2020年第３四半期","改装済",""
158,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","中央","萱町６丁目","11",19000000,"","","220",,"ほぼ長方形","10.7","165","昭和47年","木造","住宅","","南","市道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
159,"宅地(土地)","住宅地","38201","愛媛県","松山市","鉄砲町","清水町","2",38000000,"410000","","310",120000,"台形","","","","","","店舗","北","市道",7.0,"第１種住居地域",60,200,"2020年第３四半期","",""
160,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","土居田町","土居田","12",6500000,"","","65",,"長方形","9.0","65","昭和42年","","","住宅","東","市道",5.0,"第１種住居地域",60,200,"2020年第３四半期","",""
161,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","土居田町","土居田","2",27000000,"","","165",,"長方形","8.7","250","昭和63年","鉄骨造","共同住宅、事務所、店舗","住宅","南","市道",4.1,"第１種住居地域",60,200,"2020年第３四半期","",""
