"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
135,"宅地(土地)","商業地","33101","岡山県","岡山市北区","東古松","大元","7",65000000,"530000","","400",160000,"ほぼ長方形","32.0","","","","","その他","北","市道",12.0,"商業地域",80,400,"2020年第４四半期","",""
136,"中古マンション等","","33101","岡山県","岡山市北区","東古松","大元","9",27000000,"","２ＬＤＫ","75",,"","","","平成20年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2020年第４四半期","",""
137,"宅地(土地)","商業地","33101","岡山県","岡山市北区","東古松南町","大元","8",61000000,"590000","","340",180000,"ほぼ長方形","12.0","","","","","事務所","西","市道",22.0,"近隣商業地域",80,200,"2020年第４四半期","",""
138,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","平田","備前西市","16",36000000,"","","340",,"台形","16.0","110","昭和60年","ＲＣ","住宅","住宅","南","市道",6.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
139,"宅地(土地)","宅地見込地","33101","岡山県","岡山市北区","平野","庭瀬","8",21000000,"71000","","980",21000,"長方形","23.5","","","","","","北","市道",5.7,"市街化調整区域",60,200,"2020年第４四半期","",""
140,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","平野","庭瀬","13",43000000,"","","155",,"ほぼ長方形","14.0","","","","","住宅","西","市道",6.0,"第１種住居地域",60,200,"2020年第４四半期","",""
141,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","平野","庭瀬","14",12000000,"130000","","300",39000,"不整形","27.0","","","","","住宅","東","市道",4.0,"市街化調整区域",60,200,"2020年第４四半期","",""
142,"中古マンション等","","33101","岡山県","岡山市北区","平野","庭瀬","13",28000000,"","４ＬＤＫ","70",,"","","","平成30年","ＲＣ","","住宅","","",,"準工業地域",60,200,"2020年第４四半期","未改装",""
143,"中古マンション等","","33101","岡山県","岡山市北区","平野","庭瀬","9",30000000,"","３ＬＤＫ","80",,"","","","平成28年","ＲＣ","","住宅","","",,"第１種住居地域",60,200,"2020年第４四半期","未改装",""
144,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","広瀬町","法界院","17",43000000,"","","135",,"ほぼ長方形","9.5","100","令和2年","木造","住宅","住宅","南","市道",3.0,"第２種住居地域",60,200,"2020年第４四半期","","私道を含む取引"
145,"農地","","33101","岡山県","岡山市北区","福谷","","",1800000,"","","2600",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
146,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","二日市町","大元","26",2200000,"110000","","70",33000,"不整形","5.0","","","","","その他","北","市道",4.0,"近隣商業地域",80,200,"2020年第４四半期","",""
147,"宅地(土地)","商業地","33101","岡山県","岡山市北区","平和町","岡山","8",38000000,"2200000","","55",670000,"ほぼ長方形","4.5","","","","","事務所","東","市道",11.0,"商業地域",80,600,"2020年第４四半期","",""
148,"中古マンション等","","33101","岡山県","岡山市北区","平和町","岡山","6",32000000,"","","55",,"","","","平成21年","ＲＣ","","","","",,"商業地域",80,600,"2020年第４四半期","",""
149,"中古マンション等","","33101","岡山県","岡山市北区","平和町","岡山","9",27000000,"","","75",,"","","","平成25年","","","住宅","","",,"商業地域",80,400,"2020年第４四半期","",""
150,"宅地(土地と建物)","商業地","33101","岡山県","岡山市北区","奉還町","岡山","8",5000000,"","","70",,"長方形","3.8","130","昭和38年","木造","住宅、店舗","その他","南","市道",5.5,"商業地域",80,400,"2020年第４四半期","",""
