"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
90,"中古マンション等","","34103","広島県","広島市南区","東雲","広島","30分?60分",29000000,"","４ＬＤＫ","80",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2021年第１四半期","未改装",""
91,"中古マンション等","","34103","広島県","広島市南区","東雲","広島","28",27000000,"","３ＬＤＫ","70",,"","","","平成10年","ＲＣ","住宅","住宅","","",,"工業地域",60,200,"2021年第１四半期","改装済",""
92,"中古マンション等","","34103","広島県","広島市南区","東雲","広島","30分?60分",19000000,"","３ＬＤＫ","85",,"","","","昭和58年","ＳＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2021年第１四半期","改装済",""
93,"中古マンション等","","34103","広島県","広島市南区","東雲","広島","30分?60分",24000000,"","３ＬＤＫ","85",,"","","","昭和58年","ＳＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2021年第１四半期","改装済",""
94,"宅地(土地)","住宅地","34103","広島県","広島市南区","丹那町","広島","30分?60分",28000000,"550000","","165",170000,"長方形","8.0","","","","","","北東","市道",6.0,"準住居地域",60,200,"2021年第１四半期","",""
95,"宅地(土地と建物)","住宅地","34103","広島県","広島市南区","丹那町","広島","30分?60分",32000000,"","","175",,"ほぼ長方形","17.0","","","","","","東","市道",4.2,"第１種住居地域",60,200,"2021年第１四半期","",""
96,"宅地(土地)","住宅地","34103","広島県","広島市南区","丹那町","広島","30分?60分",20000000,"550000","","115",170000,"ほぼ正方形","10.8","","","","","住宅","南西","市道",3.0,"第１種住居地域",60,200,"2021年第１四半期","",""
97,"宅地(土地と建物)","住宅地","34103","広島県","広島市南区","段原山崎","広島","21",51000000,"","","65",,"長方形","5.0","95","","","","住宅","西","市道",6.0,"第２種住居地域",60,300,"2021年第１四半期","",""
98,"宅地(土地)","商業地","34103","広島県","広島市南区","西蟹屋","広島","11",60000000,"950000","","210",290000,"不整形","37.0","","","","","店舗","東","市道",8.7,"近隣商業地域",80,300,"2021年第１四半期","",""
99,"宅地(土地と建物)","住宅地","34103","広島県","広島市南区","西蟹屋","広島","9",9000000,"","","110",,"ほぼ長方形","6.4","75","昭和35年","木造","住宅","その他","北東","市道",3.0,"準工業地域",60,200,"2021年第１四半期","","関係者間取引"
